68 magnetization sampleCarmona 9.80e-04 9.80e-04 7500 150 30 4.09e-07
69 magnetization sampleCarmona 9.94e-04 9.94e-04 9000 60 30 3.87e-02
70 magnetization sampleCarmona 9.98e-04 9.98e-04 9000 60 30 1.07e-01
71 magnetization sampleCarmona 1.03e-03 1.03e-03 6000 60 30 9.89e-03
72 magnetization sampleCarmona 9.96e-04 9.96e-04 10500 60 30 4.31e-02
73 magnetization sampleCarmona 1.37e-03 1.17e-03 7500 30 30 6.34e-01
74 magnetization sampleCarmona 9.94e-04 9.94e-04 10500 60 30 5.57e-03
75 magnetization sampleCarmona 9.98e-04 9.98e-04 7500 60 30 1.21e-02
76 magnetization sampleCarmona 9.94e-04 9.94e-04 6000 60 30 8.16e-03
77 magnetization sampleCarmona 1.03e-03 1.03e-03 10500 60 30 2.25e-05
78 magnetization sampleCarmona 1.00e-03 1.00e-03 10500 60 30 6.64e-04
79 magnetization sampleCarmona 1.00e-03 1.00e-03 6000 60 30 3.64e-02
80 magnetization sampleCarmona 1.00e-03 1.00e-03 7500 210 30 6.17e-07
81 magnetization sampleCarmona 1.03e-03 1.03e-03 9000 60 30 8.94e-04
82 magnetization sampleCarmona 1.50e-03 1.57e-03 7500 30 30 1.20e-01
83 magnetization sampleCarmona 9.94e-04 9.94e-04 7500 60 30 2.75e-01
84 magnetization sampleCarmona 9.80e-04 9.80e-04 7500 210 30 3.34e-07
85 magnetization sampleCarmona 9.98e-04 9.98e-04 6000 60 30 3.52e-02
86 magnetization sampleCarmona 1.36e-03 1.15e-03 7500 30 30 1.51e-02
87 sisj sampleCarmona 1.00e-03 1.00e-03 7500 270 30 8.39e-07
88 sisj sampleCarmona 1.00e-03 1.00e-03 9000 60 30 1.86e-03
89 sisj sampleCarmona 1.03e-03 1.03e-03 7500 60 30 2.14e-05
90 sisj sampleCarmona 9.96e-04 9.96e-04 7500 60 30 9.01e-05
91 sisj sampleCarmona 1.03e-03 1.03e-03 10500 60 30 8.76e-06
92 sisj sampleCarmona 9.98e-04 9.98e-04 7500 60 30 6.92e-05
93 sisj sampleCarmona 1.37e-03 1.17e-03 7500 30 30 7.15e-03
94 sisj sampleCarmona 9.94e-04 9.94e-04 10500 60 30 1.61e-05
95 sisj sampleCarmona 9.98e-04 9.98e-04 6000 60 30 4.87e-04
96 sisj sampleCarmona 9.80e-04 9.80e-04 7500 150 30 8.32e-07
97 sisj sampleCarmona 9.96e-04 9.96e-04 6000 60 30 3.74e-04
98 sisj sampleCarmona 9.94e-04 9.94e-04 9000 60 30 4.24e-04
99 sisj sampleCarmona 9.94e-04 9.94e-04 7500 60 30 3.38e-03
100 sisj sampleCarmona 1.28e-03 1.54e-03 7500 30 30 1.58e-03
101 sisj sampleCarmona 1.00e-03 1.00e-03 6000 60 30 5.00e-04
102 sisj sampleCarmona 9.98e-04 9.98e-04 9000 60 30 1.90e-03
103 sisj sampleCarmona 1.00e-03 1.00e-03 7500 60 30 5.31e-05
104 sisj sampleCarmona 9.98e-04 9.98e-04 10500 60 30 6.92e-04
105 sisj sampleCarmona 1.03e-03 1.03e-03 9000 60 30 2.10e-05
106 sisj sampleCarmona 9.94e-04 9.94e-04 6000 60 30 1.96e-04
107 sisj sampleCarmona 1.36e-03 1.15e-03 7500 30 30 6.64e-05
108 sisj sampleCarmona 9.96e-04 9.96e-04 10500 60 30 5.84e-04
109 sisj sampleCarmona 9.80e-04 9.80e-04 7500 270 30 8.93e-07
110 sisj sampleCarmona 1.50e-03 1.57e-03 7500 30 30 2.03e-03
111 sisj sampleCarmona 1.00e-03 1.00e-03 10500 60 30 9.45e-06
112 sisj sampleCarmona 9.96e-04 9.96e-04 9000 60 30 1.36e-04
113 sisj sampleCarmona 1.00e-03 1.00e-03 7500 210 30 9.22e-07
114 sisj sampleCarmona 9.80e-04 9.80e-04 7500 210 30 7.48e-07
115 sisj sampleCarmona 1.03e-03 1.03e-03 6000 60 30 2.19e-04
116 sisjsk sampleCarmona 1.00e-03 1.00e-03 7500 60 30 6.90e-02
117 sisjsk sampleCarmona 9.94e-04 9.94e-04 7500 60 30 5.22e-03
118 sisjsk sampleCarmona 1.00e-03 1.00e-03 9000 60 30 3.72e-05
119 sisjsk sampleCarmona 9.96e-04 9.96e-04 9000 60 30 9.69e-02
