-0.0526053 -0.0525938
0.0195706 0.0195751
0.120156 0.120155
0.0806174 0.0806126
0.0909354 0.0909369
-0.0210734 -0.0210661
-0.031669 -0.0316628
0.0118362 0.0118419
-0.0274412 -0.0274318
-0.0217468 -0.0217397
-0.058169 -0.0581425
-0.0431062 -0.0431001
-0.0261521 -0.0261414
0.124765 0.124764
-0.0567043 -0.0566747
-0.0240613 -0.0240517
0.0864822 0.0864836
-0.0217 -0.0216898
-0.0553729 -0.0553662
-0.0508777 -0.0508658
-0.0483296 -0.0483245
-0.0416858 -0.0416748
0.00872096 0.00872263
-0.0251176 -0.0251169
-0.0233214 -0.0233199
0.0187822 0.0187827
0.0788351 0.0788306
0.00470633 0.00472137
0.15686 0.156849
0.0867096 0.0867094
-0.0387942 -0.0387782
0.131448 0.131456
0.125604 0.125601
-0.037499 -0.037488
0.0634472 0.063443
0.0185764 0.0185846
0.108922 0.108917
0.0229365 0.0229406
-0.0252419 -0.0252354
0.00141112 0.00141443
0.0110095 0.0110123
-0.0200827 -0.0200776
-0.00544088 -0.00543899
-0.00404305 -0.00402234
-0.0211907 -0.0211879
-0.025238 -0.0252311
0.0215244 0.0215338
-0.0498717 -0.049848
-0.0226513 -0.0226438
0.0538765 0.053879
0.013042 0.0130452
0.118988 0.118985
0.109638 0.109641
-0.0347598 -0.0347496
-0.0350279 -0.035018
-0.00600326 -0.00599435
-0.0328498 -0.0328384
-0.0240728 -0.024063
-0.056299 -0.0562642
-0.0442434 -0.0442327
-0.0303615 -0.030349
0.119174 0.119178
-0.0537825 -0.0537457
-0.0263087 -0.0262948
0.069462 0.0694665
-0.0205861 -0.0205738
0.137411 0.137405
-0.0344219 -0.0344181
-0.0392653 -0.03926
-0.0144238 -0.0144202
-0.0306897 -0.0306832
-0.0179138 -0.0179086
-0.0515693 -0.0515459
-0.0385847 -0.0385805
-0.0260527 -0.0260466
0.0848759 0.0848752
-0.0470706 -0.047044
-0.0227908 -0.022786
0.180243 0.180235
-0.0180513 -0.0180471
-0.0348241 -0.0348156
-0.0434523 -0.0434456
-0.0111538 -0.0111473
-0.0270951 -0.0270835
-0.0215503 -0.0215426
-0.0531923 -0.0531643
-0.0453337 -0.045327
-0.0368903 -0.036878
0.0711266 0.0711356
-0.0459706 -0.0459401
-0.0173235 -0.0173123
0.120756 0.120757
-0.0331351 -0.0331241
0.109727 0.109731
0.164744 0.164749
-0.0061906 -0.00618816
0.019712 0.0197126
0.0133295 0.0133478
0.030208 0.0302071
0.0541367 0.0541383
-0.0128179 -0.0128048
0.0761584 0.0761741
0.00285843 0.00285987
-0.0245096 -0.0244979
0.0520375 0.0520392
0.226709 0.226713
-0.0186235 -0.0186205
0.00903974 0.00903881
0.0623471 0.0623657
0.0105201 0.0105159
0.0338479 0.0338485
-0.0316148 -0.0316018
-0.00514009 -0.00512392
-0.0231872 -0.0231861
-0.029387 -0.0293808
0.0382949 0.0382954
-0.0030685 -0.00306514
0.0199453 0.0199465
0.0235229 0.0235428
-0.00126795 -0.00126732
0.0409994 0.0410031
0.00737347 0.00738526
-0.00349014 -0.00347015
-0.00982474 -0.00982298
0.00266095 0.00266642
0.0431525 0.0431528
0.16342 0.163414
0.055256 0.0552718
0.075182 0.0751755
8.97605e-05 9.3004e-05
-0.0265524 -0.0265374
-0.0100001 -0.00997888
0.108007 0.108005
-0.0152785 -0.0152694
0.0753293 0.07533
0.030023 0.0300364
0.172552 0.172543
0.0888401 0.0888361
-0.0106031 -0.0105886
0.0182961 0.0183128
0.151581 0.151577
-0.00962774 -0.0096197
0.239647 0.23964
0.0448586 0.0448701
0.00730949 0.00732934
-0.0503847 -0.0503436
0.00617277 0.00621133
0.00579637 0.00581642
-0.044534 -0.0445008
0.0486157 0.0486349
0.0814461 0.08144
-0.032094 -0.0320808
0.0968977 0.096905
0.184792 0.184786
-0.032203 -0.0321949
0.203616 0.203607
-0.0182316 -0.0182157
0.0390555 0.0390755
0.0436947 0.0436945
-0.0201278 -0.020118
0.180053 0.180049
-0.0428645 -0.0428267
-0.00758432 -0.00756991
0.0700558 0.0700631
-0.0129352 -0.0129215
0.0236685 0.0236857
-0.0443566 -0.044323
0.0340475 0.034066
-0.0101249 -0.0101141
0.0973112 0.0973098
-0.0182472 -0.0182364
