0.00211444 0.000444411
-0.0016766 -0.00308916
3.01915e-05 -0.0017871
0.000693302 -0.00214356
0.000515714 -0.00017173
0.00146529 0.00114657
0.000936838 0.000323264
0.00151292 0.000174271
-0.00133598 -0.00151418
0.00152222 0.000821809
-0.00306147 -0.00451367
-0.00151572 -0.00227353
-0.0011448 -0.00253253
-0.0021252 -0.00304431
-0.00134401 -0.00334327
0.000225351 -0.00178783
0.00082019 -0.0017373
-0.00016684 -0.000542129
0.00108582 3.17715e-07
0.000216108 -0.000667916
0.00186766 0.00132598
0.000737512 0.000497879
0.00116716 0.000392476
0.00357757 0.00261788
-0.00174886 -0.0023444
-0.00349738 -0.00420986
0.00349304 0.00256882
0.00290289 0.00302357
0.00741999 0.00646971
0.00296933 0.00290119
0.00173547 -0.000286795
0.00110223 -0.000127413
0.00162665 0.000308369
0.00208061 -0.000689516
0.00111235 -0.000598947
0.000668764 -0.000848621
0.00176363 -5.76989e-05
0.00241015 -0.000109296
0.0033036 0.00384535
0.0014577 0.000542653
0.00129646 8.26802e-06
0.00440223 0.00462708
0.000884967 -0.000625732
0.00202546 -0.000478362
0.00212251 0.00189236
0.00103648 0.00017077
-0.00214446 -0.0026508
0.0012927 -0.000354276
0.00271097 0.00353381
0.00163895 0.000717653
0.00124869 -0.000347005
0.00154388 0.000451177
0.0014834 0.000621197
0.00936876 0.0152799
0.010977 0.0146974
0.000330673 -0.00122923
0.000598726 -0.00154944
0.00159712 0.000410473
0.000637968 -0.00269493
0.00123369 -0.00152576
-0.000803276 -0.00257078
-8.35939e-05 -0.00188277
0.000452237 -0.00143605
0.0145849 0.0192786
-0.000982292 -0.00224556
0.000610531 -0.00102152
0.00871891 0.0127276
0.00070032 -0.00135619
5.9854e-06 -0.00217732
0.00342536 0.00387178
-0.00104349 -0.00199295
0.00032489 -0.00243446
0.00130263 -0.000702976
0.00352127 0.00329488
-0.00112672 -0.00192069
-0.000612142 -0.00202789
-0.000954483 -0.00178818
-0.00105258 -0.00195489
0.0111132 0.0136805
0.000549789 -0.00122135
0.000710007 -0.00159737
0.00153258 -0.000494869
0.000386433 -0.00107702
0.00187707 -0.00050219
-0.000198829 -0.00121563
0.000899677 -0.00142103
0.00170403 -0.00128975
0.00858233 0.0122382
-0.000306603 -0.00120826
0.00100091 -0.00113524
0.0106752 0.0163779
0.00153939 -0.000851341
0.00108549 -0.00160304
0.00267276 0.00228586
7.88261e-05 -0.000939218
0.00144367 -0.000826066
0.000506062 -0.000676926
0.00363505 0.00311086
-4.31942e-05 -0.000987481
0.000761414 -0.00100055
0.000510021 -0.000841639
-8.47977e-05 -0.0008641
0.000472192 -0.0012713
0.000892963 -0.00179007
0.00250546 0.000592651
0.00127696 -0.00108231
0.00165927 -0.000617045
-0.00029722 -0.00150773
0.000886504 -0.00104633
0.000691891 -0.00158676
0.0103039 0.0109053
-0.000207737 -0.00111548
0.000943569 -0.000324733
0.00944282 0.0134668
0.00146034 -0.00102633
0.000753239 -0.00153999
0.00310004 0.00211804
-0.000247867 -0.00117383
0.000723165 -0.00163718
0.00136011 -0.000290946
0.00291412 0.00252669
-0.000381826 -0.00104874
0.000335553 -0.00120442
0.000113592 -0.000957103
-0.000389046 -0.0011078
-0.00224704 -0.00181208
-0.00190575 -0.00167576
0.00147824 0.000409281
0.000994865 -0.000450253
0.000740763 0.000136557
0.00112571 -0.00109392
0.000141139 -0.00114195
0.001164 -0.00134403
-0.00144895 -0.00179381
0.000985394 -0.000347665
0.00122799 -0.00137198
0.0010194 -0.00122979
-0.000598548 -0.00134396
-0.00122032 -0.00131944
-0.00463016 -0.00449292
0.00148275 0.000180435
-0.00351279 -0.00255771
