1,0.1453694293564,1.572983880793e-05
2,0.1263937221166,3.406275915725e-06
3,0.06925897478126,3.406543485185e-06
4,0.0566203612733,3.406543489252e-06
5,0.04399559262251,3.350723730274e-06
6,0.02181259202819,3.830865476225e-06
7,0.05565744720435,3.203447350461e-06
8,0.01105639105283,2.982796237362e-06
9,0.01304783747009,2.606621544739e-06
10,0.02974965156944,5.145440232599e-06
11,0.01488925258507,2.722045956005e-06
12,0.0172673454383,2.792795238092e-06
13,0.01792007207977,2.976360887752e-06
14,0.01419592362952,2.267992496208e-06
15,0.01334679734307,2.176648290978e-06
16,0.0132144223056,2.062769206638e-06
17,0.009560826122512,1.595499700501e-06
18,0.01056624028781,1.635621392772e-06
19,0.0143779575223,2.28363732813e-06
20,0.008458463282013,1.310320909576e-06
21,0.008541202713679,1.358848850239e-06
22,0.006873023455643,1.06323956795e-06
23,0.005898921819231,9.355957417392e-07
24,0.005592233346299,8.658880419106e-07
25,0.006025762331112,9.404357796886e-07
26,0.006008994615678,9.304305298098e-07
27,0.007014151883012,1.089882625615e-06
28,0.006148407865488,9.542660470551e-07
29,0.004017264895911,6.247036982207e-07
30,0.003992028650774,6.202985624396e-07
31,0.004717764298348,7.366663985396e-07
32,0.004771594235821,7.419615533545e-07
33,0.004706861257785,7.358237983318e-07
34,0.004597709804914,7.14779067539e-07
35,0.004325898311743,6.774992349436e-07
36,0.004296527146964,6.664593532743e-07
37,0.004224486922939,6.602792038057e-07
38,0.004195298179496,6.479794826249e-07
39,0.003777303582743,5.912630975071e-07
40,0.003849500800701,5.943262837783e-07
41,0.003898794196666,6.105417172456e-07
42,0.003882845634826,5.988653544534e-07
43,0.003468022796552,5.424669704879e-07
44,0.003585565715848,5.527310278377e-07
45,0.00349546050464,5.458409627035e-07
46,0.003550852914144,5.483230789106e-07
47,0.003486192120503,5.454474275564e-07
48,0.003504223049354,5.395415737545e-07
49,0.003211582658058,5.017604324765e-07
50,0.003234495317881,4.987519097253e-07
51,0.003211227792842,5.019666744879e-07
52,0.00322074153138,4.942997151458e-07
53,0.002991773727324,4.674883874323e-07
54,0.002921965170017,4.490442304027e-07
55,0.00273142951393,4.280702841297e-07
56,0.002696019838062,4.124073101257e-07
57,0.002469167634589,3.873803334876e-07
58,0.002511823893717,3.82960003737e-07
59,0.002315580525091,3.635939934938e-07
60,0.002282609048936,3.479257911313e-07
61,0.00186584133769,2.942028398256e-07
62,0.00186269531939,2.84299106217e-07
63,0.001824829676719,2.884136943774e-07
64,0.001950352986493,2.959167076668e-07
65,0.001829570768258,2.906742361512e-07
66,0.00187404217729,2.859298436317e-07
67,0.00175708355137,2.786931177861e-07
68,0.00173748506935,2.63476411317e-07
69,0.001486320123499,2.371761422016e-07
70,0.001451208562999,2.197777797192e-07
71,0.001265144471492,2.005236878073e-07
72,0.001215881175254,1.840708426034e-07
73,0.0009476144228156,1.539676514599e-07
