19
0.709188       -0.0145266     -0.847368      
0.729702       0.00539477     -0.854074      
0.758387       0.0329766      -0.854773      
0.748738       0.0220139      -0.856075      
0.756424       0.0243142      -0.857625      
0.733427       -0.00547579    -0.863982      
0.730685       -0.00822978    -0.871997      
0.742726       0.0030681      -0.872012      
0.735769       -0.00701042    -0.872889      
0.737621       -0.00554612    -0.876572      
0.72854        -0.0148202     -0.87703       
0.733522       -0.0109318     -0.877258      
0.737881       -0.00662875    -0.878549      
0.779073       0.0311391      -0.878614      
0.734688       -0.0140887     -0.882656      
0.742943       -0.00597497    -0.88365       
0.770753       0.0214444      -0.883817      
0.74418        -0.00537191    -0.884278      
0.715093       -0.0149466     -0.884565      
0.717476       -0.0136748     
0.719549       -0.0129269     
0.726989       -0.010915      
0.746971       0.00222095     
0.738368       -0.00639493    
0.739593       -0.0059184     
0.753359       0.00470193     
0.768748       0.0196997      
0.750422       0.00117885     
0.789315       0.0389694      
0.771939       0.0215377      
0.744372       -0.00948056    
0.786713       0.0320105      
0.785409       0.0305642      
0.746133       -0.00910548    
0.770876       0.0153917      
0.736735       0.00498529     
0.762146       0.0290711      
0.744503       0.00599506     
0.738949       -0.00641124    
0.745732       0.000359326    
0.748911       0.00278866     
0.744255       -0.00501498    
0.748306       -0.00135619    
0.748854       -0.00100209    
0.745707       -0.00525254    
0.744762       -0.00625329    
0.759723       0.00525298     
0.743209       -0.0121115     
0.749965       -0.00549807    
0.768915       0.0130578      
0.759261       0.00315787     
0.765818       0.0316266      
0.768166       0.0285336      
0.737703       -0.0087918     
0.737648       -0.00885924    
0.745746       -0.00151167    
0.742243       -0.00816841    
0.744828       -0.00597517    
0.737039       -0.0139591     
0.741183       -0.01092       
0.744669       -0.00749056    
0.784571       0.0289519      
0.743466       -0.0130045     
0.750255       -0.00635809    
0.773774       0.0167657      
0.752294       -0.0049597     
0.776554       0.035581       
0.739183       -0.00866451    
0.737977       -0.00988291    
0.744993       -0.00361838    
0.744176       -0.00759425    
0.747739       -0.00442479    
0.739634       -0.0127247     
0.743988       -0.0094771     
0.747125       -0.00639659    
0.777504       0.020516       
0.746515       -0.0113261     
0.752502       -0.0054822     
0.801662       0.0432827      
0.754297       -0.00432889    
0.744808       -0.00858135    
0.742695       -0.0107079     
0.751421       -0.00273866    
0.750779       -0.00656316    
0.752527       -0.00521137    
0.745085       -0.0128499     
0.748148       -0.0109016     
0.750239       -0.00886727    
0.779434       0.0168354      
0.752629       -0.0108291     
0.759523       -0.00407817    
0.792393       0.028393       
0.756469       -0.00777923    
0.786685       0.0262923      
0.800506       0.0393489      
0.762911       -0.00145785    
0.769404       0.00463598     
0.768103       0.00313639     
0.773155       0.00706291     
0.778804       0.0126552      
0.766727       -0.00294612    
0.787997       0.0174563      
0.771341       0.000654937    
0.765488       -0.00559978    
0.78322        0.0118814      
0.815315       0.0541455      
0.759995       -0.00438651    
0.766907       0.00212562     
0.779633       0.0146536      
0.768564       0.00245865     
0.774074       0.00791191     
0.762416       -0.00727055    
0.76938        -0.00117415    
0.765389       -0.00530956    
0.764385       -0.00671557    
0.780095       0.00874297     
0.76443        -0.00071976    
0.770226       0.00467572     
0.771263       0.00551398     
0.76658        -0.000295356   
0.776486       0.00955361     
0.772154       0.00169367     
0.770536       -0.000792644   
0.769232       -0.00224224    
0.772484       0.000607515    
0.781948       0.00982043     
0.806565       0.0377846      
0.781749       0.0127689      
0.787393       0.0172814      
0.77019        2.13744e-05    
0.767708       -0.00600295    
0.772335       -0.0022483     
0.799047       0.0243177      
0.771702       -0.00343155    
0.792295       0.0169095      
0.776308       0.00692694     
0.810109       0.0395954      
0.790952       0.0203811      
0.771725       -0.00239106    
0.779107       0.00411882     
0.809203       0.034069       
0.77338        -0.00215813    
0.82949        0.0536992      
0.781001       0.010288       
0.772451       0.00168007     
0.762958       -0.0113585     
0.776585       0.00139581     
0.776641       0.00130619     
0.765765       -0.00997487    
0.786881       0.0108888      
0.790481       0.018576       
0.768253       -0.00720235    
0.797999       0.0216691      
0.817769       0.0412926      
0.7697         -0.00718091    
0.822494       0.0453605      
0.771425       -0.00408852    
0.785123       0.00873555     
0.786296       0.00976159     
0.772453       -0.0044861     
0.817294       0.040102       
0.770535       -0.00942353    
0.778441       -0.00166456    
0.79589        0.0153775      
0.777934       -0.00283272    
0.786173       0.00518752     
0.771703       -0.0096893     
0.789085       0.00743836     
0.77933        -0.00220953    
0.803027       0.0212335      
0.77823        -0.00397184    
