0.709162 0.709855
0.729678 0.732556
0.758359 0.759958
0.748711 0.749487
0.756405 0.757947
0.733411 0.731039
0.730672 0.728429
0.74271 0.741958
0.735749 0.732774
0.737598 0.733142
0.728526 0.729142
0.733498 0.731935
0.73786 0.735958
0.779049 0.778246
0.734667 0.735188
0.742919 0.740211
0.770728 0.769395
0.744158 0.742085
0.744629 0.743142
0.757417 0.756476
0.742343 0.741177
0.747176 0.747579
0.754643 0.753326
0.765459 0.765809
0.746949 0.747993
0.752235 0.751349
0.750857 0.752085
0.749287 0.750131
0.715076 0.717671
0.717448 0.719326
0.719524 0.720165
0.726974 0.729246
0.746967 0.744361
0.738366 0.737108
0.739587 0.7402
0.753352 0.751085
0.768739 0.764648
0.750421 0.750924
0.789307 0.788039
0.771932 0.771142
0.74435 0.745223
0.786708 0.787545
0.7854 0.785556
0.746112 0.746717
0.770867 0.769154
0.768024 0.768464
0.748537 0.749682
0.771112 0.769993
0.755532 0.756027
0.761918 0.76205
0.755498 0.756372
0.754259 0.755361
0.792029 0.79028
0.806561 0.807384
0.756527 0.758027
0.736709 0.739453
0.762127 0.763556
0.744489 0.746522
0.738942 0.738326
0.745728 0.745901
0.748903 0.749981
0.744245 0.743763
0.748292 0.74551
0.748851 0.751625
0.745693 0.745545
0.744751 0.744947
0.759702 0.762499
0.743198 0.745855
0.74995 0.750119
0.768896 0.770591
0.759248 0.758591
0.76108 0.761004
0.772996 0.774935
0.754433 0.754717
0.809126 0.809372
0.765895 0.766292
0.806439 0.805993
0.754468 0.757349
0.768826 0.769027
0.761307 0.764522
0.757504 0.760476
0.765791 0.767556
0.768146 0.769901
0.737685 0.735223
0.737633 0.735832
0.745728 0.745522
0.742221 0.740154
0.744803 0.741142
0.737023 0.73882
0.741157 0.740579
0.744646 0.744234
0.784545 0.78666
0.743443 0.744407
0.750229 0.749108
0.773746 0.774292
0.75227 0.751326
0.751485 0.751188
0.762319 0.761809
0.750456 0.749545
0.755079 0.756154
0.761464 0.759487
0.776781 0.778269
0.755585 0.757809
0.760696 0.760177
0.759667 0.760637
0.757992 0.759947
0.776537 0.776993
0.739168 0.735786
0.737965 0.735797
0.744978 0.742935
0.744158 0.74143
0.747717 0.742533
0.739622 0.740326
0.743966 0.742636
0.747106 0.745441
0.777479 0.777981
0.746496 0.746947
0.752479 0.750315
0.801642 0.801798
0.754276 0.7512
0.755829 0.755039
0.762336 0.761453
0.752357 0.75151
0.763331 0.764096
0.760609 0.759223
0.784929 0.785062
0.757103 0.757912
0.763889 0.762878
0.762232 0.762556
0.75965 0.761154
0.744803 0.74259
0.742692 0.741866
0.751415 0.750269
0.75077 0.748694
0.752514 0.748832
0.745082 0.746648
0.748135 0.746545
0.750229 0.749809
0.779416 0.780418
0.752619 0.753889
0.75951 0.758476
0.792378 0.794878
0.756457 0.754901
0.756893 0.75674
0.764901 0.766004
0.757783 0.756843
0.763278 0.763935
0.766035 0.765798
0.783236 0.784602
0.76354 0.765476
0.767884 0.767338
0.767343 0.768855
0.765913 0.767591
0.786691 0.782568
0.800508 0.799131
0.762912 0.75774
0.769402 0.76243
0.768111 0.765694
0.773153 0.767844
0.778805 0.774648
0.766715 0.764522
0.787999 0.785832
0.771338 0.767246
0.765477 0.762085
0.783219 0.779027
0.788575 0.785073
0.792012 0.788729
0.82153 0.817729
0.777689 0.774476
0.817465 0.813947
0.780026 0.776637
0.772263 0.769648
0.800717 0.797166
0.795291 0.792913
0.775508 0.772981
0.815319 0.813855
0.759999 0.755292
0.766907 0.761407
0.779643 0.777981
0.768564 0.764958
0.774077 0.77243
0.762406 0.760165
0.769384 0.769062
0.765389 0.760706
0.764377 0.761981
0.780096 0.777154
0.79079 0.789614
0.841401 0.838258
0.816628 0.814315
0.799025 0.797154
0.861341 0.859706
0.795187 0.793729
0.773606 0.771752
0.804712 0.802464
0.787807 0.787407
0.777654 0.776142
0.76443 0.760912
0.770222 0.765004
0.771269 0.771717
0.766576 0.764533
0.776485 0.774717
0.772141 0.771694
0.770536 0.770591
0.769227 0.766786
0.772472 0.771073
0.781945 0.779763
0.788662 0.787694
0.825525 0.824821
0.802601 0.801407
0.786289 0.785349
0.828089 0.826016
0.794524 0.793005
0.774199 0.773809
0.795396 0.795648
0.784213 0.784453
0.776363 0.776177
0.806561 0.800717
0.781753 0.780832
0.787388 0.783395
0.770187 0.766706
0.767692 0.76497
0.772333 0.769545
0.799042 0.795257
0.771687 0.769177
0.792291 0.78874
0.786446 0.783729
0.777078 0.774004
0.779311 0.775671
0.784213 0.781154
0.783795 0.779338
0.784109 0.782257
0.776799 0.774257
0.802252 0.799039
0.788557 0.785936
0.778823 0.776188
0.77631 0.771981
0.810103 0.803763
0.790947 0.786315
0.771705 0.767614
0.779102 0.773499
0.809196 0.803326
0.773362 0.767958
0.829485 0.82343
0.809893 0.805568
0.781858 0.778027
0.786115 0.779947
0.789622 0.786303
0.79025 0.785016
0.784632 0.780257
0.777218 0.771958
0.822594 0.817039
0.796687 0.79228
0.778962 0.773752
0.781003 0.778614
0.772455 0.771901
0.762947 0.763706
0.77659 0.777108
0.776642 0.775257
0.765756 0.765407
0.786883 0.78474
0.787947 0.787959
0.789569 0.78897
0.790895 0.790591
0.795448 0.796625
0.799915 0.798947
0.787144 0.787867
0.780602 0.781683
0.806893 0.80612
0.793407 0.794464
0.787127 0.78766
0.790476 0.787545
0.768233 0.767119
0.797995 0.796062
0.817762 0.816051
0.769681 0.767073
0.822489 0.819028
0.811795 0.809189
0.777898 0.776361
0.796251 0.794349
0.790232 0.788338
0.791418 0.788545
0.782451 0.780085
0.778456 0.777119
0.852165 0.849672
0.821722 0.821051
0.780585 0.778706
0.771408 0.770568
0.785121 0.783648
0.786289 0.782901
0.772437 0.769786
0.81729 0.815671
0.829346 0.829419
0.784841 0.783878
0.795274 0.793453
0.787825 0.787372
0.79721 0.795602
0.783044 0.781326
0.779294 0.778223
0.815005 0.813487
0.807137 0.806407
0.782329 0.781441
0.770518 0.771269
0.778421 0.776913
0.795867 0.796028
0.777915 0.775844
0.780305 0.780418
0.784824 0.784717
0.778753 0.777901
0.780934 0.781407
0.786202 0.785177
0.797228 0.798556
0.782172 0.783292
0.787842 0.787131
0.785871 0.787085
0.784475 0.786142
0.786167 0.783786
0.771687 0.771591
0.789081 0.7872
0.790389 0.7892
0.776973 0.777338
0.823763 0.822844
0.784353 0.784579
0.795832 0.795223
0.785679 0.786372
0.784301 0.784947
0.821408 0.820602
0.855479 0.856028
0.788383 0.788717
0.779311 0.776108
0.80302 0.799602
0.795989 0.794016
0.781213 0.779096
0.788261 0.785177
0.786534 0.784384
0.788557 0.784798
0.788662 0.786775
0.78369 0.781602
0.814098 0.811786
0.803299 0.801579
0.785714 0.78351
0.778212 0.775338
0.779067 0.777315
0.789203 0.788694
0.777793 0.776338
0.788906 0.788947
0.787127 0.786234
0.805235 0.805775
0.78383 0.784786
0.788976 0.787338
0.788121 0.787637
0.786342 0.786579
0.854136 0.852855
0.795187 0.793499
0.79721 0.794522
0.805602 0.803407
0.803613 0.801246
0.794681 0.792165
0.784824 0.782763
0.835992 0.832671
0.808271 0.807269
0.786778 0.784809
0.801868 0.801039
0.806265 0.805533
0.80548 0.805729
0.814482 0.813361
0.798815 0.798143
0.787877 0.787637
0.83758 0.835936
0.810382 0.810625
0.789936 0.789499
0.806701 0.805212
0.802182 0.802097
0.860905 0.858672
0.832608 0.83258
0.787685 0.787936
0.809405 0.808648
0.793966 0.793959
0.791802 0.791637
0.79639 0.795786
0.850751 0.848867
0.798414 0.797257
0.791907 0.790959
0.832957 0.830545
0.837615 0.835947
0.796129 0.795349
0.81019 0.809913
0.814761 0.813384
0.793006 0.793982
0.816994 0.816809
0.80466 0.805384
0.796565 0.797062
0.817238 0.815361
0.795867 0.795154
0.827775 0.826166
0.811847 0.81189
0.79988 0.799154
0.797995 0.799522
0.808236 0.807338
0.802706 0.803154
0.801659 0.80251
0.801799 0.801292
0.802444 0.803476
0.8246 0.826419
0.855532 0.855499
0.803718 0.80297
0.805759 0.806349
