inter erroJ erroh
361 0.003006355452353 0.003159589580639
362 0.002156838030417 0.002270134704037
363 0.002565888863306 0.002315759332216
364 0.0014760790583 0.001528018226162
365 0.001619741055115 0.002236840620577
366 0.001502746108655 0.001596426981244
367 0.00154311510489 0.00196933510342
368 0.001891339213537 0.002163871231834
369 0.002036099160291 0.002251588515434
370 0.002190320351637 0.002048890772868
371 0.001394790949942 0.002129495105867
372 0.001352085223624 0.00162151590909
373 0.001190552378133 0.001949303074657
374 0.001762224313196 0.001649547407094
375 0.001368071910861 0.00171943521051
376 0.002793624906106 0.002548821282342
377 0.001843368360019 0.001950866429936
378 0.002045021097498 0.001977166215424
379 0.001750874865379 0.001457588100659
380 0.001477130019689 0.00220374060324
381 0.001068297043124 0.001792710948173
382 0.001456568980682 0.001458622111654
383 0.002753088216932 0.001790718368727
384 0.002258496265935 0.001967479763456
385 0.001386285807928 0.001638516014003
386 0.001651851810241 0.002030080742254
387 0.001768099793286 0.001284170813556
388 0.001287325683298 0.001733508169727
389 0.001180831373222 0.001599357513104
390 0.002904061290215 0.003105949482305
391 0.001398318287143 0.00175504383228
392 0.00128912995544 0.001870926439297
393 0.001295191941921 0.001794778869331
394 0.002030828335963 0.002272095694125
395 0.001487051661462 0.001903865186624
396 0.00129168097193 0.001804361415363
397 0.00239470839144 0.002869859600662
398 0.001925882838353 0.002153664655659
399 0.001891788638546 0.002131491303595
400 0.001657568554445 0.001962187079641
401 0.00145146575846 0.002037737069683
402 0.001857075203322 0.001943994655274
403 0.001573768629576 0.001733110111269
404 0.002379460400581 0.002468158027789
405 0.002068832741399 0.001967687192372
406 0.001567029200205 0.001801439545817
407 0.001603007321077 0.001813669317201
408 0.001490324705173 0.001772033280651
409 0.001418313772438 0.001837892225759
410 0.001449545384526 0.001533581022683
411 0.003340561248598 0.003442550480006
412 0.002456040597417 0.002576253032504
413 0.002074545660118 0.002084972133538
414 0.001612592669786 0.002079389587893
415 0.001841545487231 0.002196443903752
416 0.001208231283902 0.001849469684056
417 0.001255056471495 0.00195837214847
418 0.001183272983285 0.001472454925042
419 0.002309914436307 0.002174708196306
420 0.001730908242997 0.002109790619181
421 0.001411131559011 0.001624613358179
422 0.001499324392492 0.001610589292717
423 0.001620550612552 0.00172580682703
424 0.00135634557556 0.001679168907536
425 0.001480830872249 0.00151543203867
426 0.001895332085165 0.001642372062505
427 0.001753605287057 0.001576362980391
428 0.001787857934495 0.001512749877885
429 0.001578521337252 0.001944729440286
430 0.001515466126603 0.001325749933837
431 0.001458012874359 0.001402684172948
432 0.001414861510377 0.002134509587626
433 0.002476163529544 0.00270808575526
434 0.001897007775102 0.002151639762784
435 0.001653343123986 0.001902586769633
436 0.001523662414927 0.00179971780925
437 0.001481035689185 0.001835866928516
438 0.001115284675544 0.001456364785225
439 0.001464812698542 0.001601770247285
440 0.002030222742797 0.001976366109108
441 0.002189623907443 0.001770615122754
442 0.001613473020093 0.001318745871486
443 0.00135896577958 0.001758096643052
444 0.001461580702037 0.001727828893535
445 0.001439335157683 0.001920207771271
446 0.001212658592403 0.001633263071649
447 0.00155414039249 0.002130535267093
448 0.001664477599211 0.001805183769674
449 0.001450072591915 0.002220958170729
450 0.001572130371915 0.001799493692379
451 0.001494650184973 0.001956668892295
452 0.001236213661821 0.001715137673971
453 0.001571263577848 0.001666186755015
454 0.001102111642083 0.001512652320071
455 0.002798713069689 0.002977641217099
456 0.002073167575564 0.002377931771011
457 0.001642401323409 0.001657362326658
458 0.00123740055168 0.001658413111034
459 0.001445166702208 0.002114907234061
460 0.001639412784164 0.002137245300915
461 0.002135707685276 0.002176542326767
462 0.003182561473118 0.002429733342228
463 0.002094926368008 0.001865929401094
464 0.001704973101207 0.001865137911006
465 0.001526253171017 0.001760806622944
466 0.001684602996407 0.001796161363285
467 0.001477340724606 0.00162518040859
468 0.0017001200853 0.001825713097284
469 0.003486556984673 0.002834204893766
470 0.001828678152684 0.001440176605211
471 0.001463586117756 0.001733203249809
472 0.001470295994563 0.001405563490577
473 0.001594812183768 0.001330927956517
474 0.0013536827968 0.001739079046459
475 0.001474790377291 0.001793551828926
476 0.002502359207893 0.002305001915851
477 0.002033585804408 0.001954962690148
478 0.00170861146174 0.001949456418366
479 0.001367623825897 0.001823466526225
480 0.001318811767326 0.001702976874687
481 0.001638030865792 0.00204348513765
482 0.001929284469649 0.002021731312441
483 0.001411768643021 0.001605729657479
484 0.003040458028112 0.002905638750212
485 0.002583422204513 0.002654938986183
486 0.00180243369341 0.002163386980858
487 0.001644309650419 0.001656797396898
488 0.001719976674786 0.001657796484425
489 0.001827800378827 0.001951869045786
490 0.001495575305444 0.001871039540233
491 0.002742466309771 0.002685485733007
492 0.002012921285058 0.002148423035112
493 0.001962281599348 0.001733626527582
494 0.001236629841753 0.001552548701358
495 0.00163359173538 0.001634682110474
496 0.001362098983029 0.001888088259585
497 0.001559262757792 0.001618186866936
498 0.002772258878829 0.002341726873595
499 0.002273735839482 0.001566759821373
500 0.001885938037415 0.001621547350834
501 0.001263495064666 0.001499470914525
502 0.001685145825862 0.001768653686907
503 0.001436534760461 0.001737912825241
504 0.001363919159174 0.001747226737005
505 0.003003506786364 0.002872080762618
506 0.001834968732285 0.001910466999411
507 0.001614162108567 0.00184546891942
508 0.001444291258149 0.001506435951207
509 0.001363783784602 0.001859894191823
510 0.001655419795565 0.001875221309271
511 0.001667246225336 0.001287750478924
512 0.002192496476227 0.0023048148181
513 0.001899362169973 0.002484842684602
514 0.001861440413143 0.002279380188132
515 0.001621819335269 0.002403596611061
516 0.001659366141685 0.00169554476093
517 0.001408017596683 0.001758524815419
518 0.001406358477852 0.001537858025809
519 0.001294400848676 0.00177129377251
520 0.002651707274693 0.002432779948467
521 0.002341474527964 0.001956126126392
522 0.001997440526051 0.001945054954915
523 0.001523278692391 0.001606284557595
524 0.001721558940675 0.001759036228691
525 0.001490130424859 0.001916561052845
526 0.001493145621909 0.001542006701036
527 0.002054069472037 0.0016922762788
528 0.001984741639505 0.001941172075619
529 0.001816812748009 0.001348465462339
530 0.001957915657129 0.001513476155704
531 0.001466114930783 0.001466620485537
532 0.001682158245699 0.001958319448619
533 0.001497234415234 0.001286367669126
534 0.00311610108529 0.003150197085234
535 0.00196650562831 0.002096534451589
536 0.001468710932216 0.001630629246965
537 0.001062941184472 0.001816370122354
538 0.001701787467533 0.001720390004072
539 0.001465978811145 0.001909507530652
540 0.002319503551028 0.002082184391701
541 0.001860599046441 0.002021691392891
542 0.001760049960081 0.001908532683888
543 0.001706646334389 0.001575234673774
544 0.001354149825135 0.001708116160545
545 0.001463103755867 0.001644481441159
546 0.001182955611935 0.001555099110321
547 0.002135172270787 0.002105806806575
548 0.001792702710989 0.002135288140559
549 0.001791807263597 0.001684488288034
550 0.001532943042025 0.001283895479846
551 0.001223074255775 0.001696376922027
552 0.001398819377906 0.001264854781751
553 0.001313322135632 0.001206076535522
554 0.001396313812027 0.001411171759721
555 0.003357455108409 0.002781842811972
556 0.002289838620833 0.002058065955061
557 0.002040874400226 0.001706340253027
558 0.001298960780532 0.001592593267981
559 0.001330192544618 0.001721493234371
560 0.001488098783116 0.001777962830059
561 0.001681353235633 0.001836406398956
562 0.003460535346663 0.002106171265409
563 0.002086258638844 0.001834851591464
564 0.002210712853887 0.001707481991786
565 0.001648387714355 0.001530244249562
566 0.001470083269943 0.001717489290603
567 0.001618908312428 0.001463097074442
568 0.001207567485895 0.001715864373712
569 0.002909900880989 0.002496255766183
570 0.002428153341301 0.00262274301813
571 0.001896060423797 0.002297176233918
572 0.001596592432253 0.002068891137197
573 0.001503918749871 0.001486860541024
574 0.001417805394292 0.001553294814877
575 0.001361100199498 0.001826079956079
576 0.002187281715809 0.002394791711053
577 0.002228960825801 0.00269810557127
578 0.001604049596501 0.002041862307311
579 0.001545373400224 0.001900376205929
580 0.001313019677694 0.001809979747271
581 0.001041297059356 0.001684754366938
582 0.001699942155063 0.002251292950378
583 0.002983955023344 0.002221796187228
584 0.002522084559386 0.001577698773545
585 0.001678892236752 0.001448534093923
586 0.001938113869401 0.001309714299056
587 0.001711968133669 0.001893187856052
588 0.001465599153633 0.00155469186325
589 0.001555477728119 0.001771085388777
590 0.002924931120175 0.002796683453718
591 0.001920628767197 0.002242900664656
592 0.001904935280592 0.001778554942769
593 0.0016716473208 0.001682758108396
594 0.001501316834158 0.001964691939736
595 0.001193749646164 0.001493617042305
596 0.001580569179108 0.00143062319675
597 0.002739052315875 0.002941285509659
598 0.002359626328138 0.002515031589283
599 0.002132796535246 0.002007131420182
600 0.001276395273036 0.001822794810755
601 0.001584201846251 0.001821183098478
602 0.001624535444323 0.001866643366593
603 0.001222819094429 0.001581320727983
604 0.00321015894961 0.002749230824536
605 0.002247276949756 0.002110183958907
606 0.00160568223834 0.00165051972958
607 0.001604584756712 0.002161200671799
608 0.001462055953423 0.001592016183276
609 0.001313406170044 0.001608530093042
610 0.001522459578059 0.001650954840644
611 0.002494451745801 0.00222200302795
612 0.002107475701528 0.001892690161931
613 0.001659713011892 0.001779795509858
614 0.001486056593249 0.001899933142038
615 0.001330079737108 0.001678363731068
616 0.001824822839145 0.001773132420578
617 0.00122780861621 0.001780052476227
618 0.003198369556495 0.002808999041903
619 0.002205643953023 0.002219507831923
620 0.001977666773487 0.002102531692944
621 0.001533018145186 0.001596568522518
622 0.001404083341294 0.001622495506379
623 0.001444104182722 0.001401340756032
624 0.003026045040185 0.002349568621218
625 0.001689209547395 0.002105797433352
626 0.00167771700532 0.001772870252533
627 0.002091361894844 0.001787485802023
628 0.001529025572556 0.001858601383206
629 0.001269633992617 0.001894328931764
630 0.001549437043605 0.001731872194943
631 0.002259761463768 0.001781126621663
632 0.001853673462344 0.001597068503885
633 0.00157697075768 0.001491595519129
634 0.001800304287469 0.001288577983252
635 0.001582393459858 0.001518251808011
636 0.001325887734799 0.001152890818925
637 0.001823202746262 0.001777034209906
638 0.002536487565792 0.002376996439675
639 0.002034150869183 0.00200598306497
640 0.001413377816242 0.001862959219268
641 0.001532423977908 0.001514218532767
642 0.001506461903422 0.001420037286156
643 0.00145025331894 0.001367630002751
644 0.001274805306577 0.001572996290593
645 0.00121456832012 0.001585268884095
646 0.002025474597136 0.002397530724165
647 0.001894954652081 0.002207878469151
648 0.001638526193847 0.001608711551793
649 0.001806039840788 0.002143801364208
650 0.001551104335265 0.001596409761388
651 0.001400280795151 0.001599188083858
652 0.001215778951637 0.001470252371036
653 0.002954903094001 0.002761977952211
654 0.002683647788103 0.002804735111454
655 0.00182858439082 0.002002360901454
656 0.001767100836317 0.001757091808113
657 0.001502692211311 0.001833484143697
658 0.00149934631208 0.00157778812518
659 0.00114916562548 0.001480306512552
660 0.002019222987833 0.001960569149739
661 0.001716992717075 0.001976163202276
662 0.001427268639252 0.002015454046747
663 0.001517266746404 0.001908768316284
664 0.001489657507875 0.00166131115123
665 0.001511911183312 0.00193400466085
666 0.00140642656601 0.001886353569787
667 0.001911396848618 0.001521161659021
668 0.001845160119582 0.001422093917681
669 0.001802130153809 0.001389537659251
670 0.001522552399542 0.001582158614037
671 0.001293571658044 0.001349422749616
672 0.00144322702331 0.001548635672775
673 0.001360032191294 0.001221598038331
674 0.002459469977928 0.002105836181269
675 0.002029552603133 0.002118175987628
676 0.002181584665489 0.001982702158251
677 0.001355281308922 0.001449363822574
678 0.001855784404632 0.00166848910635
679 0.001765304780657 0.001911709565489
680 0.001329375063299 0.001565129460027
681 0.002561633083189 0.002658471358362
682 0.001644977061705 0.002179127479308
683 0.002024570501976 0.00206596363475
684 0.001186822733883 0.001599865448428
685 0.001738917486894 0.001683851836869
686 0.001301140597139 0.001698061302312
687 0.001585986186882 0.002127773323197
688 0.002635138945284 0.002289154855943
689 0.001991672126715 0.002189476525829
690 0.001927873703312 0.001749539211759
691 0.001603588552556 0.001515114097325
692 0.00155342066809 0.001603485010091
693 0.001704409580281 0.001691229474588
694 0.00145133706766 0.001504176541917
695 0.00125976581405 0.001605846546356
696 0.002334492849534 0.002134569318103
697 0.002047341842393 0.002018669122374
698 0.001773149566798 0.001760522228053
699 0.001612133789915 0.00176262305065
700 0.001762713529327 0.001181824790639
701 0.001376084063279 0.001577641612228
702 0.001258665193148 0.001683388028432
703 0.002485841238744 0.002321611929768
704 0.001965535200862 0.00172289178915
705 0.002001464995473 0.002004611363404
706 0.00185104647046 0.001555649873422
707 0.001955113421398 0.001361549441275
708 0.00148270606817 0.001347418147101
709 0.001398761742171 0.001412788043139
710 0.002521713450322 0.002767101912868
711 0.002156798949012 0.002425709276768
712 0.001823952743511 0.001647999861417
713 0.001482806337169 0.001660795535053
714 0.001376928789559 0.001847145191514
715 0.001282400713998 0.001452319854833
716 0.001343773217356 0.001722300575322
717 0.00326944688233 0.00265428341088
718 0.002483125303801 0.002433636673338
719 0.001932670552063 0.001843851222864
720 0.001581810111278 0.001479756622606
721 0.001409984415229 0.001583225307841
722 0.001469320788064 0.00140614185813
723 0.003130627379464 0.002991221823896
724 0.002200060760899 0.001992411697143
725 0.001792484977375 0.001662071396372
726 0.001112855199523 0.001367289772682
727 0.001592516651136 0.001792938495553
728 0.00151139334895 0.001675641394787
729 0.001456378016742 0.00172943617291
730 0.002407126907134 0.002399437048851
731 0.001851438521248 0.00160505684919
732 0.001696584329079 0.001623157078191
733 0.001526074536023 0.001496014947183
734 0.00158812972856 0.001506449206957
735 0.001146927981885 0.001343372443894
736 0.001093765174578 0.001491678907798
737 0.002545288786665 0.002409233165016
738 0.002430881958002 0.00235565223704
739 0.001556713072917 0.00196596492363
740 0.001992969519514 0.002206387206358
741 0.001479459959342 0.001613441699702
742 0.001257346437559 0.001534926359038
743 0.001277828311257 0.001464600501964
744 0.001842388772908 0.001892399839007
745 0.001745371818485 0.001148755141844
746 0.00141926151246 0.001686873375444
747 0.001397788990725 0.001316957006637
748 0.0015948028503 0.001546048078422
749 0.001728775398271 0.001865040252746
750 0.001329510945589 0.001480746694929
751 0.00203075204323 0.002190594510512
752 0.001682067693374 0.00148529821409
753 0.001577284229912 0.001804251345354
754 0.001722215858539 0.001938662890716
755 0.001418365840522 0.002034593934236
756 0.001631263295644 0.001715041571593
757 0.001461289770719 0.001375884087516
758 0.001395999815257 0.001536087871645
759 0.002712124952361 0.00151674594491
760 0.002553211667236 0.001774836228459
761 0.00156865427805 0.001186594871893
762 0.001599260005499 0.0009842012652282
763 0.001800870155696 0.001329936015126
764 0.001649188674605 0.001538665541112
765 0.001261110763211 0.001314895905869
766 0.002495884064583 0.002662593483478
767 0.002081058935217 0.00239317515314
768 0.001522006927121 0.001780779754277
769 0.001361625473088 0.001828121939567
770 0.001717456508565 0.001946364668954
771 0.001327609923419 0.001012467491427
772 0.001166006829308 0.0013081213779
773 0.002591222650066 0.002695640273589
774 0.002139240238067 0.00224075194208
775 0.001593168611342 0.001873073997666
