inter erroJ erroh
298 0.001258364719363 0.00189008838067
299 0.001417133843493 0.001653804437781
300 0.001171013632323 0.001642560588246
301 0.002757710758896 0.002605440723298
302 0.00205504185521 0.00170430184686
303 0.00171836793107 0.001889111502319
304 0.0017147490786 0.001800031244874
305 0.001563331528078 0.002011086595913
306 0.001649277565696 0.001829200496082
307 0.00173398490462 0.001728459431308
308 0.001309597394226 0.001822422373659
309 0.002593388159305 0.002562081605788
310 0.001786982936846 0.002380283511618
311 0.001990962563193 0.001899305973657
312 0.001607679085922 0.001785578042999
313 0.001558098438896 0.002127107027771
314 0.001582996743656 0.002074846982035
315 0.001336337023263 0.001745457486615
316 0.003668285476773 0.003290086063251
317 0.001678608567488 0.002228795681006
318 0.001822234915863 0.002280163293133
319 0.001321412027435 0.001861178009766
320 0.001519100342025 0.002403117067033
321 0.001503172178875 0.001954978985467
322 0.001601067990144 0.001656752513929
323 0.003079450009593 0.002801620590862
324 0.002091979537655 0.001938526912025
325 0.001987656294834 0.001561695410831
326 0.001426228581837 0.001774130868379
327 0.001095003931379 0.001774232834677
328 0.001463432999006 0.001761270984439
329 0.001350836850335 0.001680251985957
330 0.002644088218457 0.002541455309179
331 0.001754808558817 0.001930976653292
332 0.001700077705786 0.001840227051486
333 0.001247845812182 0.001955326647905
334 0.001171089535679 0.001898972845956
335 0.001295862957797 0.001723773070649
336 0.001432361264016 0.001553762030175
337 0.002909605712775 0.002206145731873
338 0.001829743462658 0.002083516096333
339 0.001237355619951 0.001517100291174
340 0.001440499867808 0.001712569096568
341 0.001504803069317 0.001947226261525
342 0.001669926578945 0.001353740846869
343 0.001139847126008 0.001555975353941
344 0.002037935021264 0.002292447707668
345 0.001664635063752 0.002187170341243
346 0.001868664744876 0.002214587282951
347 0.001678460156585 0.001593779060407
348 0.001668246661536 0.001956400714597
349 0.001621104840645 0.001910240151858
350 0.001682014688735 0.001861847809746
351 0.003525894461269 0.003631134380779
352 0.002055915329556 0.00280806659215
353 0.001208988666561 0.002135178913186
354 0.001163128244793 0.001961594948025
355 0.001413797481829 0.001948819605026
356 0.001399822461597 0.001721488106565
357 0.003483016256058 0.002555735856294
358 0.002287860584525 0.001501450890788
359 0.002172557652 0.001626651534674
360 0.001467813226104 0.001545954229093
361 0.001557861649206 0.001771346095904
362 0.00105835295664 0.001776793933527
363 0.001329975056745 0.002021507356518
364 0.00293094392097 0.003156197805618
365 0.001981793766889 0.002279407247084
366 0.001931315821957 0.002042554247364
367 0.001460162101009 0.001978118549001
368 0.001488712389296 0.00164618809895
369 0.001568777720875 0.001994787851158
370 0.001712082373003 0.001493958533442
371 0.002735417717135 0.002892471295754
372 0.002186150519922 0.002307426848452
373 0.002053996839055 0.002062523595401
374 0.001518457105303 0.001865550754436
375 0.001111975874627 0.001845543512417
376 0.001377900591761 0.001951788899121
377 0.001139770219536 0.001749946124283
378 0.002436316758314 0.002384327669216
379 0.001815841448186 0.001847113181963
380 0.001313757241425 0.001759621670638
381 0.001442273929795 0.002091610410155
382 0.001284085412463 0.001752467850274
383 0.001158322883411 0.001390957496822
384 0.001624529350762 0.002087681766736
385 0.002911368806121 0.002289966086152
386 0.002167976210955 0.001584357297469
387 0.001866019399297 0.001466767454474
388 0.001181625926173 0.001767983048629
389 0.001845510712721 0.001811246090822
390 0.001337110754097 0.001886890530563
391 0.001759928923393 0.001238792544036
392 0.002465316370427 0.002966169485574
393 0.001885466635982 0.002566071710114
394 0.001801289927384 0.001986235076795
395 0.001349283018178 0.001400654647147
396 0.001372215980941 0.001842178839628
397 0.001501205549771 0.001994794447653
398 0.001466016803849 0.001735961447341
399 0.002735882427742 0.002619140059234
400 0.001818102706666 0.001716270882295
401 0.001724931220645 0.002280426102579
402 0.001334289678301 0.001827233422703
403 0.001294462268482 0.001725398593053
404 0.001773125104836 0.001468905486979
405 0.00123633422848 0.001691998494135
406 0.003902245356762 0.003269958836723
407 0.001824085524414 0.001815673903267
408 0.001628192355065 0.00225344647801
409 0.001635354190344 0.001704910265101
410 0.001253973617033 0.001947899923764
411 0.001495805207989 0.001417115889226
412 0.001393992363831 0.001787553511217
413 0.002513311404013 0.002243036437732
414 0.002109972399181 0.001798031393902
415 0.001536707711267 0.001848263851312
416 0.001251076941861 0.001737624287214
417 0.001791794061945 0.001597685312912
418 0.00121525244002 0.001862488305384
419 0.001546510607685 0.001356250347751
420 0.002141670877047 0.002333393284513
421 0.002056657052693 0.002404477657925
422 0.001968813442794 0.002169028174571
423 0.001234504606251 0.001823779726017
424 0.001407827532908 0.001573032570693
425 0.001270640139025 0.001722315552314
426 0.001362539734545 0.001484440426723
427 0.003700488017111 0.003248362506802
428 0.002093133827679 0.002363390214511
429 0.001684287925813 0.001647912302326
430 0.001829436628336 0.001935311857516
431 0.001376828934184 0.001586884312008
432 0.001250996002546 0.001737156379128
433 0.001390825844296 0.002033857433186
434 0.001569060041216 0.001752240366359
435 0.002833143847775 0.002294731984982
436 0.001988751578437 0.001882096725721
437 0.001701758781618 0.001671347566443
438 0.001215088674993 0.001777450144759
439 0.00158289172196 0.00190291677901
440 0.001593302055609 0.001770523744796
441 0.001508390156042 0.002124783377011
442 0.002572932436905 0.002347755600712
443 0.002491731577535 0.002097197335812
444 0.001541208684266 0.001800735734286
445 0.001671726738253 0.001934565855328
446 0.001598841071687 0.002072465919532
447 0.00166607430595 0.001704252289233
448 0.001353223540723 0.001555340259248
449 0.00259509765315 0.001821678623703
450 0.001691613848905 0.001880479336854
451 0.001411648476508 0.001876510643373
452 0.001189462296954 0.001731467695234
453 0.001290045427802 0.001739526808084
454 0.001269330033736 0.001868773886924
455 0.001492016628762 0.001481513719487
456 0.002751674233372 0.002728514908592
457 0.002169752079925 0.002210347952681
458 0.002187738225468 0.001733492996381
459 0.00152956952301 0.001554962925653
460 0.001711857883162 0.00192210587854
461 0.001691023144881 0.001657590576273
462 0.001499025760414 0.001451400248115
463 0.002803499330383 0.002040806522154
464 0.002001724653983 0.001760320396384
465 0.001545816846903 0.001979341192862
466 0.0017815638703 0.001407096520411
467 0.001444822700368 0.002096136693818
468 0.001468026107452 0.001390234774843
469 0.001374956814019 0.001518537302873
470 0.001571554900971 0.002403615670086
471 0.001561694014945 0.002475324364436
472 0.001372239190098 0.001950931929166
473 0.00147533947297 0.002186682794295
474 0.001457650728138 0.001689567544787
475 0.001060350944997 0.001787320206091
476 0.001178708826175 0.001736862027438
477 0.001108323274713 0.001569463650986
478 0.002470639722015 0.001994160525613
479 0.002467826186726 0.001921270556121
480 0.001824169354808 0.001617490836611
481 0.001552842683118 0.001802470318394
482 0.001545900526012 0.001804139648692
483 0.001572676932878 0.001961327072683
484 0.001488629246492 0.001485870713475
485 0.002506670629415 0.002945432075589
486 0.002072055284923 0.00255708073059
487 0.001468642949282 0.002116760270301
488 0.001183224615615 0.001918070711432
489 0.001532283001024 0.001933750318262
490 0.001172676802675 0.001845855765249
491 0.001145537925044 0.001523547292349
492 0.002836114818239 0.002578223105205
493 0.002166024162649 0.002143561395359
494 0.002000231326476 0.001923367231552
495 0.001811855616729 0.001744893986508
496 0.001774688225265 0.001237479352016
497 0.001326472368777 0.001756979884769
498 0.001377354600142 0.001711669395745
499 0.002647086912789 0.001980226869818
500 0.002046858665753 0.002029767096509
501 0.001790341533178 0.001948951945888
502 0.002089948412714 0.001069863455124
503 0.001528254375548 0.001619430628677
504 0.001381586194451 0.001624251704811
505 0.001440544423324 0.0016359310482
506 0.002842480092266 0.003143423709225
507 0.001965266835781 0.002650289106881
508 0.001564599285043 0.002018980808126
509 0.001724592221415 0.001897986841803
510 0.001263410131598 0.001807853295066
511 0.001584706376034 0.001753253887101
512 0.001210157636999 0.00164462004824
513 0.003034460683646 0.002298083960096
514 0.002424733295574 0.002023118776881
515 0.002552006038956 0.001987061478359
516 0.001517111258651 0.001582361117082
517 0.001396901963924 0.001463605913767
518 0.001460933930921 0.001770595352095
519 0.001170883281956 0.001618215701944
520 0.001440714918956 0.001413531345856
521 0.003402343936948 0.002755538809684
522 0.001652189278624 0.002209936121557
523 0.002323809041949 0.002342586671582
524 0.001391029691499 0.002122495716134
525 0.001647542058355 0.001614314215713
526 0.001612167659106 0.001809577944117
527 0.001167896004308 0.001690841372769
528 0.003945530714147 0.003351692428548
529 0.002232986098736 0.00211158180919
530 0.002054139972836 0.002132947327144
531 0.001524907718032 0.001670542241252
532 0.001402234283309 0.001688837521716
533 0.001368302346212 0.001654914185673
534 0.001062205855423 0.001176508389462
535 0.002515911741992 0.002249217691243
536 0.001717621998722 0.002084930878182
537 0.001852034329342 0.00226858429181
538 0.001608592987375 0.001662862250259
539 0.001395848222694 0.001632846005156
540 0.001405271237942 0.00177483143751
541 0.001352319344057 0.001559235636626
542 0.002270731142696 0.002397073116039
543 0.001914051588258 0.001909031103625
544 0.001521975766636 0.001461535202609
545 0.001320494262911 0.001664319647998
546 0.001805446814075 0.001679274104437
547 0.001723304387708 0.002104597113558
548 0.001769327589129 0.001375074148406
549 0.002213558770294 0.001640790048991
550 0.001671210311043 0.001715301585791
551 0.001499170640557 0.001536006121821
552 0.001203836612416 0.001464202632781
553 0.001354030163775 0.001615243304171
554 0.001355476672977 0.001561399079568
555 0.001347220976027 0.001198588713527
556 0.002668729475017 0.002794961536495
557 0.001978219441807 0.002199892282694
558 0.001575410141311 0.001661181276768
559 0.001242726721804 0.001651816664063
560 0.001586206329013 0.001794505668242
561 0.001415874455321 0.001712520796123
562 0.00106415350317 0.001519380697681
563 0.003704121031383 0.002247423613586
564 0.001879635756403 0.001511114514682
565 0.001626033827169 0.002039934143333
566 0.001586549503393 0.00197356829489
567 0.001589424183996 0.001983876716953
568 0.001402766972065 0.001574300225106
569 0.001737291933597 0.001404891556227
570 0.002859032359911 0.002926873937224
571 0.002111952001879 0.002532326403257
572 0.002131567621542 0.002258743836605
573 0.001402142152633 0.001834485224006
574 0.001567735209391 0.001921506867226
575 0.001198777819227 0.001680342447537
576 0.001404499294942 0.001506922875858
577 0.002695557881709 0.002415282862325
578 0.002068347456085 0.001976872784167
579 0.001503872186011 0.001619333516389
580 0.001505207069824 0.001291330395857
581 0.001306199561168 0.001555830002122
582 0.001503552354087 0.001604857808579
583 0.001787047820185 0.001707408802973
584 0.003074135495198 0.002683700489265
585 0.00227177235966 0.002209387260572
586 0.001409540603716 0.001942005545019
587 0.001702493797808 0.001621298516992
588 0.001686518085053 0.002044872635308
589 0.001447937561388 0.001725494700222
590 0.00161638166135 0.001447734240883
591 0.003111251557394 0.00284596603583
592 0.002430513711579 0.002144269575043
593 0.00163319742597 0.001715544836325
594 0.001578337292667 0.001670490667378
595 0.001500554701825 0.001650489136625
596 0.001897689608602 0.001304202889151
597 0.001655778869663 0.00141681553563
598 0.003904108899109 0.003490647586709
599 0.002987782407657 0.00283248004246
600 0.001962537593344 0.002130754715518
601 0.001437335645529 0.001684603903423
602 0.001494836766656 0.001808638726064
603 0.001740949786611 0.001576217400738
604 0.001261534250092 0.001461685418417
605 0.003852301393495 0.003048196164385
606 0.002102997143646 0.001540865563485
607 0.001830106809575 0.001387633818792
608 0.002155469926859 0.002158306505013
609 0.001603184314759 0.001603591996566
610 0.001984336867734 0.001513016878276
611 0.001467969396833 0.002138735180799
612 0.002615285282457 0.002199007886508
613 0.001834149923385 0.001858291377194
614 0.001687334599134 0.001649194893028
615 0.001751002123512 0.00176539105085
616 0.002073221139148 0.002384656374173
617 0.001633050542742 0.001674490429176
618 0.001321274351826 0.001490256492731
619 0.00141429858765 0.001424272555431
620 0.003338731946483 0.002321146060625
621 0.002393382428295 0.002263531971135
622 0.002092389534439 0.00223432747337
623 0.001637972031427 0.001735217028132
624 0.00128592561416 0.001630777598377
625 0.001395582557817 0.001375716795878
626 0.001486338262916 0.001262161729811
627 0.003569828031032 0.003038820234968
628 0.002068519944312 0.001868844343314
629 0.002103708183329 0.002041503501988
630 0.001601351208392 0.001486889099436
631 0.001524433883066 0.001501569195457
632 0.001582479546339 0.001688072159922
633 0.001220014497896 0.001232091310356
634 0.002876681855239 0.00287126223871
635 0.002450190052508 0.002419760429542
636 0.001607777106919 0.00200058902133
637 0.001404965632014 0.00141169433589
638 0.001646607992336 0.001799110314614
639 0.001454272521052 0.001868764556502
640 0.001624787247095 0.001249278467088
641 0.002639260134024 0.00166441329214
642 0.00197489317479 0.001716343685459
643 0.001477908207616 0.001766449360253
644 0.002229895957778 0.001347653092662
645 0.00151411829004 0.001326891972339
646 0.001404513036286 0.001466270246403
647 0.001601850249036 0.00174065286115
648 0.001361909056928 0.001917045404051
649 0.002670675278834 0.002798198518451
650 0.001685177349281 0.001937988852756
651 0.001975991075828 0.002027612565478
652 0.001429537297584 0.001567227174391
653 0.001334731948478 0.001660892561819
654 0.00105834285261 0.001562442656433
655 0.001324250307651 0.001699261092365
656 0.002546348950068 0.002396138720333
657 0.002107118280266 0.002082299980891
658 0.001726405364702 0.001497833580112
659 0.001756836089019 0.001820105118499
660 0.001875810567996 0.001858026604612
661 0.001463958804265 0.001634204448772
662 0.001422633541702 0.001175007860146
663 0.002923210108474 0.002826628681073
664 0.00192854917812 0.002068675932872
665 0.002083405441135 0.002117476082804
666 0.001553122825889 0.001867812744024
667 0.00143577465794 0.001475940364856
668 0.0009845191516083 0.001346936173427
669 0.001524638412988 0.001356273238913
670 0.003607301875692 0.002803892197986
671 0.001944252500351 0.00164207898356
672 0.001824273121747 0.002131165008115
673 0.001717844119729 0.001673939724857
674 0.001383669806096 0.001457775697961
675 0.001375315046853 0.001648946686121
676 0.001190788639342 0.00144920726971
677 0.001135354951113 0.001362827268072
678 0.002946221875317 0.002846267458814
679 0.002309402971365 0.002330607316403
680 0.001728347981486 0.001931770784859
681 0.001550120069919 0.001334917309573
682 0.001534720070784 0.001973660292408
683 0.001431763652933 0.00177657436316
684 0.001328637623448 0.001521397199127
685 0.002446983127954 0.002086200665423
686 0.002105924654719 0.001937563045329
687 0.001744954529421 0.001879401133056
688 0.001345253734752 0.001643402007699
689 0.002008695875104 0.002163304281876
690 0.001351395467787 0.001361780734938
691 0.001393694249013 0.001799859133761
692 0.001968101898838 0.001794569937708
693 0.001413682097708 0.001549543397184
694 0.001762924750329 0.001659501970301
695 0.001458056376741 0.00133893768899
696 0.001397521871565 0.001500008566459
697 0.001434808921392 0.001544881905949
698 0.001622866574763 0.001993534180655
699 0.003457584263997 0.002904915673717
700 0.001925037551603 0.001848147037428
701 0.001957282990536 0.00166690648178
702 0.001507565957874 0.001661866784414
703 0.001399382192906 0.001580956041035
704 0.001435177652953 0.001489249636575
705 0.001251598238476 0.001329034392055
706 0.00121545071915 0.001541649135809
707 0.003193232405536 0.00240776666701
708 0.001725009179854 0.001655317814396
709 0.001632818968311 0.00118721671401
710 0.001630149346604 0.001835241550306
711 0.001332046137414 0.001558130352102
712 0.001752966953217 0.001920046149441
713 0.001238773721372 0.001463184446045
714 0.002602519305411 0.002947922144708
715 0.002361014982261 0.002426437585805
716 0.001719280928722 0.002017320352844
717 0.001482863047998 0.001772953297853
718 0.001421100121755 0.001613105204104
719 0.001044136379512 0.001396531846477
720 0.001262462885437 0.001631275770714
721 0.002745632402834 0.00270516218773
722 0.002205875751413 0.002419963920866
723 0.001713985798318 0.001635791337027
724 0.001443783179731 0.001975272016014
725 0.001612835242813 0.001748386375168
726 0.001454964324152 0.00190046242323
727 0.001334584960224 0.001607668732631
728 0.002806939566999 0.001609710072066
729 0.002477926447283 0.001635663547261
730 0.001718346395735 0.001056619498298
731 0.001561379693887 0.001258877070178
732 0.001470177356361 0.001111998267234
733 0.001407745345663 0.001367945752027
734 0.001481829397809 0.001662453111452
735 0.001787630093093 0.001593811067365
736 0.00282104618664 0.002085287780826
737 0.002126240041621 0.001818354871721
738 0.001738318994159 0.001763521283553
739 0.001862023007924 0.001347629126391
740 0.001259038994727 0.001213638315617
741 0.001487389368252 0.001233836217616
742 0.001599583953607 0.001660413599949
743 0.002533347454397 0.002553514558852
744 0.002090057243213 0.002219410545704
745 0.002229382384112 0.002038508206349
746 0.001454059211922 0.001377807022198
747 0.001533433569516 0.001206052058054
748 0.001540992717403 0.001707547487659
749 0.001269148097997 0.00168408761069
750 0.002819521373178 0.002776138495178
751 0.002105019049992 0.002353491485892
752 0.002340734272021 0.002772748512129
753 0.001974520992217 0.00154964775688
754 0.001287125936464 0.001861454253264
755 0.001714388853938 0.00177509248021
756 0.001300487113764 0.001611325846733
757 0.001405797784468 0.001842674421434
758 0.003187333672753 0.002055859207863
759 0.002182626933422 0.001816825531456
760 0.001958458940503 0.00180333770252
761 0.001434606080415 0.001069696248791
762 0.001447949010594 0.001808962521389
763 0.001400896307231 0.001321666374616
764 0.00155860487625 0.001096817962869
765 0.001957427199232 0.002004716508799
766 0.001779609516856 0.002026407074852
767 0.00170320482592 0.001790017893298
768 0.00139064165625 0.001388366528591
769 0.001630327888617 0.001484997544789
770 0.001207840016091 0.001549268802669
771 0.001389160878194 0.001352686830592
772 0.00250587867543 0.002205512066707
773 0.002007410049288 0.002046054406589
774 0.001935467731699 0.00184685757299
775 0.001585707673337 0.001426069493087
776 0.001072563278191 0.001432704907476
