inter erroJ erroh
180 0.001778320831845 0.001841972014229
181 0.001511720390133 0.001800772405707
182 0.001568233138896 0.002351314030523
183 0.001325801079283 0.001954833070339
184 0.001770339870783 0.002225042100272
185 0.001443833739511 0.001609347062015
186 0.002743665444306 0.003034827038669
187 0.001733243219623 0.002097229980574
188 0.001577363209016 0.002255504340845
189 0.001541189276589 0.001867367367934
190 0.001630433396436 0.00206089843587
191 0.001292686880993 0.002166930233456
192 0.002300843996113 0.003218478331514
193 0.0015163491193 0.002096676377886
194 0.001248569899878 0.002098593076161
195 0.001545679297846 0.002487994130513
196 0.001634833562069 0.002147501093638
197 0.001427214355829 0.002194273376183
198 0.001339545633591 0.002098819178771
199 0.004005912869037 0.003018704761836
200 0.002626348349204 0.002234947188573
201 0.001650112791838 0.00244285095687
202 0.001825453630375 0.00169088090084
203 0.001386241454394 0.001944683491749
204 0.001452015152661 0.001881191703834
205 0.001221410584154 0.001968403425132
206 0.002691265182995 0.003235805392651
207 0.001935617057202 0.002292702822959
208 0.001533304861982 0.002025748724168
209 0.001650133483487 0.002391549897038
210 0.001892385470331 0.001802806631921
211 0.001398852255297 0.002316116269391
212 0.001562408186328 0.002009470562417
213 0.002406392821859 0.002516425385296
214 0.001854857441366 0.002604183980118
215 0.00142526673774 0.001918644162047
216 0.001463105917208 0.001778542968306
217 0.00146624117202 0.001771434442967
218 0.001311947923077 0.001960979522097
219 0.001383157741181 0.001963460577096
220 0.003016766939844 0.002746390153009
221 0.001694098565019 0.001889297946548
222 0.001612204046703 0.001889700497714
223 0.001287547639575 0.001815772132654
224 0.00132196886088 0.002229395293679
225 0.001171530099454 0.001851364420335
226 0.001697678616816 0.001983548463454
227 0.001458239345946 0.002220436781305
228 0.002707224214048 0.002202810774854
229 0.001635507904332 0.002121484550361
230 0.001605968307401 0.00163392117518
231 0.001480419420659 0.001646824843791
232 0.001442373874982 0.001754988377719
